emotion,sentence
Positive,"nói gì , em trai tao cắt tóc xong là tao đè nó ra chụp hình . cảm thấy nó cắt tóc xong là đứa nào chứ không phải em tao =)))))"
Positive,tại sao anh cứ mất công giận dỗi trong khi người xin lỗi vẫn là anh =))
Positive,dễ thương . cứ yêu đi ngại gì .
Positive,per chúng ta vẩn xài . kk
Positive,niềm vui của cđv việt nam đây mà
Positive,khá quá nhể :)))
Positive,"thời thanh xuân tôi từng yêu quý nét hiền thục của chị hiền mai . và đúng như cái tên hiền mai của chị , tên và tâm tính đều đẹp , hiếu thảo khó ai bằng . em xin chúc bác có thêm nhiều sức khoẻ để chị có được nhg tháng ngày hạnh phúc , ấm áp bên mẹ ạ ."
Positive,"nhà tao bên cạnh phòng tập gym , lúc trước bán dụng cụ thể thao ế vãi ra , nợ nần chồng chất ! từ ngày chuyển sang làm đại lý dầu ăn , gia đình tao phất lên trông thấy !😂😂"
Positive,thích quá mấy má ơi ! @@@
Negative,đứng dưới cây này chỉ sợ ngột vì mùi hoa sữa 😂😂😂
Negative,nhưng nó cười với đứa khác không phải mày .... 💔
Negative,đã biết là thế nhưng không còn cách nào khác :(
Negative,còn chả có ai nói chuyện thân thiết quan tâm đến tôi :<
Negative,"ôi đời vẫn là chịu không nỗi đời mà , chán"
Negative,nếu là tao thì tao sẽ không ăn được miếng nào
Negative,buồn cho số phận 😢
Negative,cũng là ninja như nhau mà cũng hơn thua làm gì vậy trời
Negative,"nhìn là biết cái quả này fa lâu lắm rồi này , cũng may chưa đóng 🕸🕸🕸😂"
Negative,lỗi tại thằng quay phim . cắt không đúng lúc
Negative,"kệ mẹ nó , giận được bao nhiêu thì giận . cắm sừng thì tao tiễn vong luôn"
Negative,"cái loại lười lao động , vì những người hay lao động tay chân thì họ không bao giờ nuôi được móng tay cả ..."
Negative,chả bù cho tao thời hoc mẫu giáo thằng nào lộn xộn không vào mắt là tao cho ăn đấm luôn
Negative,ngựa ngựa ghi tay trái đồ :))
Positive,per nhện kìa haha
Positive,ra xong bảo anh ý ship em về nhà luôn được không . xe em bị hỏng mất tiêu rồi =))
Positive,đẹp trai thật .
Positive,lợi ích của việc giữ vững quan điểm 😄
Positive,t thấy dễ mà . không biết thì học khác biết . ez vãi
Positive,rất thuyết phục
Positive,thiếu cái que chấm dầu là ổn 😂
Negative,em chưa có người yêu . có ai yêu em không . em cô đơn quá
Negative,tao được thấy nói chuyện mắt của bố tao khi tao bệnh và khi tao lấy chồng
Negative,chuỗi ngày tủi nhục cũng từ đó mà bắt đầu
Negative,hoá ra chúng ta không biết nhiều về tình yêu như ta vẫn nghĩ 😢
Negative,chỉ biết xem và ngậm ngùi lướt qua
Negative,"per bất hạnh thật tao với mày mua bánh ăn chung đi , cóc cần gấu 🤨"
Negative,"cái con yêu nghiê ̣ tao này hồi nhỏ nó phập vào đùi mình . lần đầu nhìn thấy nó tươ ̉ người nó cũng hiền hiền như con vịt , ai ngờ mới bươ ́ c lại gần là nó di ́ rượt mình . cái kết là bầm tím phần đùi . đến giơ ̀ thấy nó là auto né ."
Negative,định mệnh gớm vãi 🤮🤮🤮
Negative,xạo quá add ơi ! y tế nào lương 24tr thế ?
Negative,"loại này nó vậy , y con chó nhà mình .. hjjjj"
Negative,"chú em còn non quá , kêu thu ngân đánh thêm phần phụ thu dọn vệ sinh 200k , không đưa thì kêu bảo vệ không cho lấy xe , đó quy định hầu hết các quán karaok , trường hợp phụ thu là mang đồ ăn ngoài vào , ói trong phòng , và đỗ bia nước ngọt , xả rát kiểu như trong video"
Positive,"cái lò huyền thoại nè per , lúc mình ở chung đó"
Positive,đợi nốt ván đã =))))))))
Positive,tao cũng phải về mở cho mẹ tao coi 😂😂
Positive,may mà không mua laptop này không thì ăn lìn lâu rồi :(
Positive,đáng yêu như em tao ý . cứ mỗi lần nó quyết định ngủ ở đâu là nó lại đấu tranh tư tưởng 🤣🤣
Positive,hôm qua tao cũng xem chục lần :))) bài đếch gì hay vãi :))))))
Negative,tự nhiên mình lại không muốn làm single mum nữa -.-
Negative,"trời đụ , tội bé"
Negative,"ngày chia tay , chúng tôi đã ôm nhau khóc"
Negative,thương chỉ sợ em không cho anh cơ hội thôi
Neutral,sao em này lại xinh vậy ?
Neutral,wao đáng yêuc vậy chời ơiiii
Negative,"kiến đỏ thì được , nhưng đây thì lại mấy con kiến hay bò qua cứt .... mấy ổng ăn ngon vãi 😐"
Negative,nhà anh có cơ to nhưng óc anh bằng quả nho !!
Negative,"kaka bạn này best bán hành luôn kaka . bó tay . miệng nói một đường , não nghỉ một lối"
Negative,tao ghét nhất đăng mấy thể loại v . đúg là nhãm lol
Positive,nghe nguồn tao biết được độ chân thực của câu chuyện rồi 😂😂😂
Positive,sau khi bố xem video của con xong thì bố rút ra 1 điều . bố không chỉ chửi con lúc con cầm đũa mà bố sẽ chửi con cả ngày thân ái ... yêu con
Positive,cuộc sống mà =))
Positive,đẹp trai v :((((
Positive,"giả bộ vô tình gặp nhìn lén rồi đi , lại còn tìm hiểu cả gia phả người ta nữa chứ ... một thời ngu ngốc đáng yêu ."
Positive,mê trai hơn bạn có thật :(
Positive,chuột nhìn thấy mèo sợ là đúng rồi =))
Positive,aeon tâm lý thế :)) mày . n vào mua que kem tránh nóng
Negative,tưởng tượng mà dưới sông có cá sấu nữa chắc hết dám đi
Negative,các mày trốn đi bọn chủ tịch đang đến kìa 😨😨😨
Negative,tao tháy gái nguy hiểm vãi
Negative,quê vải mà chưa được ăn quả nào . huhu
Negative,per 😢😢 miss you .. chính xác luôn ak hậu
Negative,"mong là chuyện không có thật , chứ có thật thì đau lòng vãi ra 😪😪"
Neutral,tây cũng lầy phết
Neutral,ăn gì khôn thế
Neutral,sao giá ảo quá vậy :))))
Negative,dume mấy con nhãi danh . 😒
Negative,mấy con lồn này lắm nữa 🙂
Negative,xạo xạo ... thằng cải suốt ngày bị nó dụ
Negative,nhưng mà người khác nhìn vào bảo thế là lẳng lơ
Negative,làm như đứa con gái nào cũng ham tiền . gái tốt thíu gì
Negative,agribank thì bình quân bao nhiêu nhỉ . mấy cán bộ agri thấy hách lắm .
Negative,per hãy gặp nhau nói bằng mồm từ tỏ tình đến chia tay để không bị cap gửi cho hội chị em =))))))))
Negative,biết đâu nó không thích bạn mà chỉ tiếp cận bạn vì đã lỡ yêu thằng bạn thân của bạn
Negative,đánh rơi liêm sỉ trong 1 nốt nhạc
Negative,đậu xe kiểu vô văn hoá .
Positive,dume cười vãi luôn trời :))))
Positive,khi nhỏ còn bị nghiện mùi khói này nữa chớ . 😄
Positive,phim nay và phim triệu phú ổ chuột là 2 phim của ấn mà mình thích nhất
Positive,dễ thương quá hà
Positive,bé gái đáng yêuc quá :))). dth nữa
Positive,dễ thương hết sức ??
Positive,nghe nói dạo này bạn dưỡng da để kiếm người yêu per
Positive,tao muốn con mèo thôi =))
Positive,năm nào cũng mua 2 cái đăng ảnh sống ảo xong cất ăn chống đói dần dần :)
Positive,"quần áo với xe thế kia là biết gia đình điều kiện tnao rồi 😂 anw , mong ông bà luôn khỏe mạnh , vui vẻ < 3"
Negative,ra vậy . nguy hiểm thật :(((
Negative,nói chung là ai nào buông tay thì người chết vẫn là mấy đứa con gái như tao 😭
Negative,nàng ấy chả yêu ta gì cả
Negative,"t thề mỗi lần dọn phòng sn này thì banh kem , pháo kim tuyến . đủ các thứ . khóc mà bụt nó đéo lên"
Negative,là do bản thân tao ngu thôi
Neutral,xem cái này mới biết vốn tiếng anh của mình cũng khá !
Neutral,sao cái gì em cũng biết vậy :)))
Negative,là tôi tôi cũng tát vỡ mồm nó ~~
Negative,"mấy con đĩ xạo lồn tao thấy mà tao tức á , chia bè phái ra làm rầm rầm rộ rộ"
Negative,họp lớp cấp 2 đi được 2 lần . cấp 3 năm trước năm nay thôi nhưng đéo 🙂
Negative,"mình thấy cũng bình thường 🤔 ny mình ủ hũ mắm tôm , mắm tép nếu tiếp tục không rửa chắc hơn 30 năm nữa là đạt kỉ lục thế giới “ ủ mắm tôm ” 60 năm mất 🤦🏻‍♂️"
Positive,per thông minh là đây chớ đâu
Positive,"nhớ lại ngày đó , làm pg bán giấy , cười suốt ngày , khách chửi cũng cười , mà nhớ thời đó ghê , mới 1 , 2 năm chứ mấy"
Positive,trung thu là tết thiếu nhi cớ sao người lớn lại vi vu thế nhỉ
Positive,ơ tao cũng học ông này hướng dẫn hay sao ấy :)))))
Positive,chúng ta nên làm như vậy từ lâu mới phải
Positive,tao cute mà các mày
Negative,vâng ah nên em cũng sợ quá mà :-)
Negative,môn này đéo dành cho những người chân ngắn như tao :) bay qua chắc lọt mẹ xuống sông ^^
Negative,lo cho thang bé lỡ rớt điện thoại xuống nước thì ....
Negative,ad cho hỏi nghệ an lúc nào mưa vậy ah 🌧🌧.. ốm cũng cam lòng chứ vã lắm rồi 🥵🥵
Negative,"em lấy đi niềm tin chả lại cho anh những gì , cũng vì anh vụng về đánh rơi hay càng xa vời càng dễ mất .. anh chân thành nên anh tổn thương"
Negative,ăn ở cái gì huhu
Negative,bắt ve cho nó điiii . trông khổ quá
Negative,"bọn nó nhỏ mà đã có người yêu , còn tao thì ế :(("
Negative,dume thằng mất dạy !
Negative,"ngta tạo nên video để giáo dục mấy ba ơi , mấy ba mấy má làm quá"
Negative,"đúng là không sợ địch mạnh , chỉ sợ chỉ huy ngu như bò"
Negative,tao cũng có ghệ và tao cũng dị ứng mấy trường hợp mắc mệt giống vậy
Negative,quả này lại là nhà dột từ nóc rồi ;((
Positive,"may công an đến bắt chứ không thì dân chỗ đó cho vào nồi cả rồi , đã có người cắt cử nhau đi mua giềng mẻ rồi đó chứ 😆"
Positive,dân kinh doanh khoái đi chợ này lắm nè
Positive,per my nè kkk
Positive,"ngồi chờ một người đi qua 1 và coi đó như 1 sự tình cờ 😂😂😂 tao đã từng , nhưng đó là tao của ngày xưa . buồn cười thật 😁"
Positive,sao ảnh này nhìn con rắn đáng yêuc vãi :)))
Positive,per ê xem đi phim này lâu rồi nhưng mà hay lắm
Positive,đầu năm chúc đại kỷ nguyên vạn sự như ý nhé
Positive,per đồng nghiệp tốt giúp ta dễ vào nhà thương điên kkkk
Positive,muốn nhanh thì phải từ từ =)))))
Positive,móe . con nhện . cười đau cả ruột .
Positive,"thiệt là cao minh , hahaaa"
Positive,xem nà ra chiêu nà gẫy cây nà sấp mặt luôn nà 😂😆
Positive,vui tính quá ?? vừa kết bạn xong ??
Positive,đây là video hay và ý nghĩa 😊
Negative,mấy má đang có kinh rồi mặc áo đầm nhảy qua thì nhuộm đỏ 1 dòng sông cmnl 😳
Negative,per trailer không có tiếng thôi mà đã thấy ghê rồi đó !
Negative,không biết thật mà hix .
Negative,ơ thế hoá ra tao không bị ngu một mình ?
Negative,đã từng . hix
Negative,đi chơi mẹ tao cũng không tha cho tao :) chửi tao làm mất buổi vui luôn á
Negative,quá ý nghĩa . mình trẻ mà chắc gì làm được vậy
Negative,"thà biết rồi đau 1 lần cho tởn rồi thôi , chứ đừng để nỗi đau cứ day dẳn giằng xé mãi cả đời ☻"
Negative,buồn thật ấy
Neutral,chủ thớt sao xinh gái thế =))
Negative,con mèo khốn nạn dám bóp vếu vợ tao à 😡
Negative,"đúng là những đứa khốn nạn , có bán hàng hay không thì nói một câu"
Negative,tao thấy giống khùng với lại vô duyên chứ hay gì
Negative,"có mồm để làm gì ? hay chỉ để cãi nhau , la hét ?"
Negative,phim như shits ức chế như lien quan trẻ trâu
Negative,thanh niên này cục súc vãi
Positive,per nhìn mặt hài vler :)))
Positive,"mê chơi lọt cóng nè , nhìn vẻ mặt hp của nó mình cũng thấy vui theo"
Positive,dăm ba cái kỉu đây hồi nhỏ tao đốt chấy vài á mà 😃
Positive,nhờ đó mà tôi cảm thấy nhẹ nhõm và trở nên mạnh mẽ
Positive,cảm ơn bố !
Positive,ngồi cười như dại =)))
Positive,bếp dầu ngày xưa thật ý nghĩa
Negative,vãi linh hồn .
Negative,buồn hơn khi tôi còn là gái 🙄
Negative,cô ấy không yêu tôi
Negative,có ai thấy tội ông cụ như tao không 😭
Negative,tiếc là 23 cái xuân rồi chưa gặp được em . có ai giống tôi không
Negative,đang buồn cần 1 người nhắn tin tâm sự hằng đêm
Neutral,doume khó vậy mà cũng nghĩ ra được 🤣
Neutral,sao nó mới vậy
Negative,mày cút
Negative,"má , sờ mông có cái mà táng bố ..??"
Negative,địt mẹ mấy thằng nhà quê
Negative,"bọn phục vụ nhà bếp toàn là chó , chó mới ăn thịt thúi bẩn như vậy ."
Negative,"các bạn đừng dạy người giàu đặc biệt ( đàn ông ) cách khoan dung và của chồng công vợ . qua bao nhiêu bài tìm hiểu . chị vợ rất thâm !!! tuy mình là phụ nữ , nhưng đọc qua nhiều bài mới nể phục anh vũ . và cảm thấy sự khinh bỉ đâu đó dành cho c thảo , dù c tài năng đến đâu nhưng c tham thì thâm mọi người sẽ không bao giờ ủng hộ c ."
Negative,"hy vọng cơ quan điều tra làm rõ được danh tính người phụ nữ , chỉ vì cái miệng mà làm tan nát cả 1 gia đình"
Negative,"mất nhân tính ( tiền không phải tất cả , nhưng làm tất cả vì tiền )"
Negative,"cấp tao tao toàn gặp mấy thằng trời đánh , per với per , hai đứa mày có đọc được thì nhớ là tao vẫn ghim hai đứa mày vì hay trêu tao , còn một thằng tên per nữa , dume bị nó bắt nạt cho khóc suốt 😡"
